ztf_id,label,redshift,if_anomaly,ae_anomaly,ocsvm_anomaly,ensemble_score,dq_risk,likely_bogus,final_score,final_rank,dq_total_points,dq_g_frac,dq_r_frac,dq_span,dq_max_gap,dq_median_gap,dq_frac_imputed,dq_log_n,dq_sampling_density
ZTF20adadshh,SN Ia,0.02468,0.15024222270722454,0.03541820332617803,0.21245869193463696,0.13270637265601318,0.042526157500687986,False,0.12988462660355587,1221.0,27,0.4814814814814814,0.5185185185185185,58.05946759972721,17.010463000275195,1.8738715497311205,0.0,1.4313637641589874,0.465040433821113
ZTF20adaftef,SN Ia,0.08402,0.10966465903915013,0.009550864935451245,0.2515054846583131,0.12357366954430483,0.03991137149976567,False,0.12110767222791882,1403.0,23,0.4347826086956521,0.5652173913043478,43.95532409986481,15.964548599906266,1.902337949955836,0.0,1.3617278360175928,0.523258569263302
ZTF20adadmsg,SN Ia,0.07,0.1783055746681509,0.027111299428813105,0.24622932687750676,0.1505487336581569,0.039922367000253874,False,0.1475436027598947,925.0,25,0.44,0.56,66.92587959999219,15.968946800101548,1.970046249916777,0.0,1.3979400086720375,0.3735475745619175
ZTF21aaabwem,SN IIP,0.03179,0.1446306616971127,0.03282335989616972,0.2526256983883636,0.14335990666054865,0.044828269749414174,False,0.14014661837703368,1046.0,22,0.3181818181818182,0.6818181818181818,58.89796290034428,17.93130789976567,1.9779167002998288,0.0,1.3424226808222062,0.3735273499564685
ZTF21aaabubo,SN Ia,0.08,0.17822935311906962,0.015329500561151474,0.3417066760033476,0.17842184322785623,0.08998492475016973,False,0.17039420515953363,624.0,16,0.4375,0.5625,39.89315969962627,15.993969900067896,1.9593519000336528,0.0,1.2041199826559248,0.4010712643588844
ZTF21aaabvkj,SN Ia,0.07714,0.2710272549802173,0.030748648155514296,0.3362894411071117,0.21268844808094775,0.009795948999235407,False,0.211646705485884,344.0,22,0.4545454545454545,0.5454545454545454,14.06238429993391,3.9183795996941626,0.0474999998696148,0.0,1.3424226808222062,1.5644573161112796
ZTF21aaafgmv,SN Ia,0.079,0.12537691879788282,0.02685631181718048,0.2657949119131433,0.1393427141760689,0.004781452500028535,False,0.13900958389153992,1071.0,29,0.4137931034482758,0.5862068965517241,17.83990740031004,1.9125810000114143,0.8885011500678957,0.0,1.462397997898956,1.6255689757389664
ZTF21aaabaey,SN Ia,0.06569,0.16973583970268213,0.02480366731959978,0.16349894827522404,0.11934615176583531,0.03734001724980771,False,0.11711795808301807,1484.0,87,0.367816091954023,0.632183908045977,64.83031250024214,14.936006899923086,0.088900449918583,0.0,1.9395192526186185,1.341964840901778
ZTF21aaabtyq,SN Ia,0.05129,0.09618937353961976,0.016725002494097158,0.11525894704589645,0.07605777435987111,0.04233784725074656,False,0.07444771314333112,2697.0,36,0.3611111111111111,0.6388888888888888,76.87431710027158,16.935138900298625,1.9351852000691,0.0,1.5563025007672873,0.4682968429240566
ZTF21aaabucr,SN Ia,0.07,0.08684324538606125,0.014665338066378366,0.18219213686197333,0.09456690677147099,0.04230364575050771,False,0.0925666443095802,2133.0,22,0.3636363636363636,0.6363636363636364,50.99645829992369,16.921458300203085,1.9467939999885857,0.0,1.3424226808222062,0.4314025078097026
ZTF21aaabvjk,SN Ia,0.01638,0.3442055977549602,0.0694514344802905,0.28888146360434386,0.2341794986131982,0.03998165525030345,False,0.22949805662307732,263.0,78,0.5897435897435898,0.4102564102564102,161.8192707998678,15.99266210012138,1.948830999899656,0.0,1.8920946026904804,0.4820192280835795
ZTF21aaaytny,SN Ia,0.0459,0.2043638846924848,0.0292739161155394,0.27384407544793077,0.16916062541865165,0.06737832749960943,False,0.16346174540890332,704.0,18,0.3888888888888889,0.6111111111111112,48.99917820002884,16.951330999843776,1.9759721998125317,0.0,1.255272505103306,0.367353099811568
ZTF21aaahyjj,SN Ia-91T,0.095,0.030770656540354047,0.020063188824909876,0.08717092352248113,0.04600158962924835,0.037583854249678555,False,0.045137131109308753,3461.0,50,0.32,0.68,73.8684722003527,15.03354169987142,0.9553588000126184,0.0,1.6989700043360187,0.6768787618130983
ZTF21aaarmti,SLSN-I,0.193,0.14358989605350592,0.02801964829942849,0.22697911413254745,0.1328628861618273,0.03987809600075707,False,0.1302137266971778,1215.0,40,0.475,0.525,47.94001160003245,15.951238400302827,0.0769443996250629,0.0,1.6020599913279625,0.8343761018191519
ZTF20adaduxg,SN II,0.03,0.26841284719542857,0.026506788877700936,0.284282274890446,0.19306730365452518,0.03949496524990536,False,0.18925471043016098,451.0,73,0.4383561643835616,0.5616438356164384,84.89827549969777,15.797986099962143,0.906284699914977,0.0,1.863322860120456,0.8598525655595899
ZTF21aaaewsb,SN Ia,0.068,0.08965130675166155,0.02518107251891021,0.15665971072511964,0.09049736333189713,0.03949496524990536,False,0.08871026822189647,2238.0,46,0.4565217391304347,0.5434782608695652,40.98269680002704,15.797986099962143,0.0468170996755361,0.0,1.662757831681574,1.1224249156773316
ZTF21aaaawur,SN Ia,0.06,0.12102154100529228,0.027482227379151885,0.2434121928382209,0.13063865374088834,0.0774901332508307,False,0.12557705039784306,1301.0,17,0.3529411764705882,0.6470588235294118,46.90820599999279,15.996053300332278,1.9846758998464795,0.0,1.230448921378274,0.3624099373999213
ZTF21aaahliy,SN Ia-91T,0.10579,0.30157893807710945,0.024143740155811246,0.29246532295720096,0.20606266706337387,0.007444039250258356,False,0.20529569777255752,364.0,27,0.5555555555555556,0.4444444444444444,16.043136600404978,2.9776157001033425,0.0270312998909503,0.0,1.4313637641589874,1.682962669489359
ZTF21aaaubig,SN Ic,0.00934,0.31886872478236983,0.038644765245482,0.23535671925185664,0.19762340309323614,0.042526157500687986,True,0.09671066055517685,2018.0,50,0.5,0.5,100.7273263996467,17.010463000275195,1.907500000204891,0.0,1.6989700043360187,0.4963896271962935
ZTF21aaampui,SN Ia,0.0155,0.4258935481480446,0.02362643202044806,0.3329415849688979,0.2608205217124635,0.0375415507494472,False,0.2559247182862806,166.0,124,0.5,0.5,126.84530089981854,15.01662029977888,0.1016667000949382,0.0,2.093421685162235,0.9775687323090846
ZTF21aaafzwx,SN Ia,0.08,0.12281467451773576,0.02703539391556341,0.24244819218845004,0.13076608687391642,0.039996904000872746,False,0.1281509675622835,1248.0,27,0.2962962962962963,0.7037037037037037,72.88208330003545,15.998761600349098,1.941487250151113,0.0,1.4313637641589874,0.3704614190136202
ZTF21aaahtln,SN Ia,0.07642,0.06876270184907429,0.025480491479409544,0.17900139571729634,0.09108152968192673,0.0421237847500015,False,0.08916318030641555,2225.0,27,0.4444444444444444,0.5555555555555556,62.8435416999273,16.849513900000602,1.927499999757856,0.0,1.4313637641589874,0.4296384205862038
ZTF21aaaotku,SN Ia,0.08792,0.04085644427937618,0.015490138216226705,0.16676896358152726,0.07437184869237672,0.042384606499690565,False,0.07279573792163625,2754.0,24,0.4166666666666667,0.5833333333333334,50.92837970005348,16.953842599876225,1.9106712997891009,0.0,1.380211241711606,0.4712500209382235
ZTF21aaaosoq,SN Ic,0.03151,0.22473827640690358,0.042844850162911834,0.2844264408530237,0.18400318914094638,0.04249626750010066,False,0.18009346476764374,522.0,22,0.4090909090909091,0.5909090909090909,47.899930600076914,16.998507000040263,1.890069399960339,0.0,1.3424226808222062,0.4592908533350709
ZTF21aaaoviv,SN Ia,0.06588,0.16376798232360945,0.03993897788794504,0.17118013529787401,0.1249623651698095,0.044829398000147194,False,0.12216137136819094,1383.0,38,0.4473684210526316,0.5526315789473685,48.89837969979271,17.931759200058877,0.0437153000384569,0.0,1.57978359661681,0.7771218644318615
ZTF21aabhqng,SN Ia,0.089,0.055793802970630524,0.010953584259256462,0.19253906553189104,0.08642881758725934,0.03983486700104549,False,0.08470737736043629,2377.0,21,0.4761904761904761,0.5238095238095238,44.02934029977769,15.933946800418198,1.9665798500645904,0.0,1.3222192947339193,0.4769546819693329
ZTF21aabhxxj,SN Ia,0.05,0.10808629255371416,0.01544678685661201,0.07870474330272847,0.0674126075710182,0.03730911450111307,False,0.06615505522367535,2958.0,41,0.4390243902439024,0.5609756097560976,52.91435179999098,14.923645800445229,0.9461516500450672,0.0,1.6127838567197357,0.7748370452495459
ZTF21aaavhbu,SN Ia,0.0767,0.2967068281576124,0.0497633916085182,0.46175675943020644,0.2694089930654457,0.06750648150104098,False,0.2603155664621524,161.0,15,0.5333333333333333,0.4666666666666667,14.052337900269777,2.002592600416392,1.001255749957636,0.0,1.1760912590556811,1.0674380381724262
ZTF21aaasxel,SN Ia,0.088,0.02226466224113466,0.010364703328718671,0.1601890205589136,0.06427279537625565,0.039626186250243334,False,0.062999352496054,3046.0,24,0.4166666666666667,0.5833333333333334,46.83224540017545,15.850474500097334,1.901504599954933,0.0,1.380211241711606,0.5124674205757832
ZTF21aaaodzf,SN Ia,0.03158,0.2842156244028511,0.09429668125176574,0.3327531766627507,0.23708849410578917,0.04951597225037403,False,0.23121866045827658,255.0,20,0.3,0.7,33.78164350008592,19.806388900149614,0.0745486002415418,0.0,1.3010299956639813,0.5920375069954524
ZTF21aabcyvd,SN Ia,0.02814,0.11199940216690951,0.027679363029210258,0.16624291184024764,0.1019738923454558,0.03988194450037554,False,0.09994043378795144,1929.0,20,0.4,0.6,42.926817200146616,15.952777800150216,1.9192245001904664,0.0,1.3010299956639813,0.465909221891524
ZTF21aabvqlo,SN Ia,0.08017,0.07375704782542813,0.008214378773393179,0.09621147084081805,0.05939429914654645,0.039626186250243334,False,0.058217514366454594,3192.0,27,0.3333333333333333,0.6666666666666666,60.914479200262576,15.850474500097334,1.9281423999927936,0.0,1.4313637641589874,0.4432443707059325
ZTF21aabvdjw,SN Ia,0.092,0.15498424638988195,0.04274481011372816,0.247269225887774,0.14833276079712804,0.04013544549932704,False,0.14535606007875912,960.0,27,0.4074074074074074,0.5925925925925926,35.92379629984498,16.054178199730814,0.0534779999870806,0.0,1.4313637641589874,0.7515909447498039
ZTF21aabjfbc,SN II,0,0.37029573128794346,0.03147654076231788,0.37437890727478074,0.258717059775014,0.00499956600018777,False,0.2580703232671542,163.0,22,0.6363636363636364,0.3636363636363636,12.985914399847388,1.999826400075108,0.0385532001964747,0.0,1.3424226808222062,1.694143309635442
ZTF21aacvrzy,SN Ia,0.07,0.06758452344537691,0.03490021012300573,0.13894901351444244,0.08047791569427502,0.039937644499586894,False,0.07887086650074218,2572.0,21,0.3809523809523809,0.6190476190476191,46.9177778000012,15.975057799834758,1.9743403000757096,0.0,1.3222192947339193,0.4475915310720334
ZTF21aadebss,SN Ia,0.08,0.12523363761363915,0.016333686388451094,0.20324271479637035,0.11493667959948688,0.07768067124998197,False,0.11047250038822075,1658.0,17,0.2941176470588235,0.7058823529411765,40.889351800084114,16.072268499992788,1.9648437001742425,0.0,1.230448921378274,0.4157561627075005
ZTF21aacscvb,SN Ia,0.07,0.08305813325230771,0.044402846150368415,0.17507479426350137,0.10084525788872582,0.0651252025004942,False,0.0975614739681169,2000.0,18,0.3333333333333333,0.6666666666666666,52.83048610016704,16.05008100019768,2.022604199592024,0.0,1.255272505103306,0.340712367587757
ZTF21aacxung,SN Ia,0.04611,0.053091407888029574,0.014179557826206725,0.05920974190937622,0.04216023587453751,0.03962667824933305,False,0.04132490082357936,3527.0,22,0.4545454545454545,0.5454545454545454,52.83516200026497,15.850671299733222,1.852037000004202,0.0,1.3424226808222062,0.4163893734231318
ZTF21aaczpca,SN Ia,0.035,0.10360015386377852,0.045715438759168885,0.1354081179765153,0.09490790353315424,0.049896180499345064,False,0.0925401325904019,2134.0,20,0.35,0.65,64.85157399997115,19.958472199738026,1.928275499958545,0.0,1.3010299956639813,0.308396524038243
ZTF21aacufip,SN Ic,0.045,0.11768035266725874,0.022163452251574983,0.20098889327589065,0.11361089939824147,0.0423712385003455,False,0.11120398214092064,1642.0,21,0.5238095238095238,0.4761904761904761,43.9138424997218,16.9484954001382,0.9998032501898706,0.0,1.3222192947339193,0.4782091205098492
ZTF21aadktwq,SN Ia,0.0653,0.0743308966757964,0.03515061852647901,0.08910430644853617,0.06619527388360386,0.04260005800053477,False,0.06478531263020246,2991.0,34,0.3529411764705882,0.6470588235294118,45.83262730017304,17.04002320021391,0.9352661999873816,0.0,1.5314789170422551,0.7418296092284378
ZTF21aacvhsc,SN Ia,0.017,0.37656508460480564,0.04615184844589714,0.37668960281437647,0.26646884528835973,0.22073443299974316,False,0.23705942054994855,236.0,33,0.4848484848484848,0.5151515151515151,144.31355330022052,88.29377319989726,1.958165500080213,0.0,1.5185139398778875,0.2286687511002445
ZTF21aacvupj,SN Ia,0.0937,0.08996701725579381,0.01443464752637561,0.22532413538118046,0.10990860005444995,0.052319299749797224,False,0.10703342955878528,1750.0,19,0.2631578947368421,0.7368421052631579,51.93781250016764,15.927719899918884,2.0042650499381125,0.0,1.2787536009528289,0.3658221069656847
ZTF21aadkhte,SN II,0.046,0.22735675670977018,0.057510354660469706,0.18114497695904996,0.15533736277642995,0.04223692125058733,False,0.15205687679699897,860.0,86,0.4767441860465116,0.5232558139534884,149.8139005000703,16.89476850023493,1.938831000123173,0.0,1.934498451243568,0.5740455305745119
ZTF21aaespww,SN Ia,0.05,0.06820434799493647,0.005792350145930581,0.058595762842022614,0.04419748699429655,0.04021684024948627,True,0.02165437267867868,3690.0,26,0.3461538461538461,0.6538461538461539,86.94287040038034,16.086736099794507,1.9072337998077276,0.0,1.414973347970818,0.2990469474985985
ZTF21aagpymw,SLSN-I,0.098,0.1274580139229694,0.05817970352153886,0.1481597076689477,0.111265808371152,0.024739699000492693,False,0.10988946706707761,1674.0,82,0.5,0.5,126.81284720031545,9.895879600197077,1.9373842002823949,0.0,1.9138138523837167,0.6466221822972841
ZTF21aaeoqxf,SN II,0.022,0.057243366633285664,0.01878068949871245,0.07853984985837859,0.05152130199679223,0.04718764475081116,False,0.05030571754893029,3367.0,23,0.3478260869565217,0.6521739130434783,117.73129629995674,18.875057900324464,3.424068299820646,0.0,1.3617278360175928,0.1953601185312732
ZTF21aaewexx,SN Ia,0.06,0.1319649272911929,0.01439815759101375,0.11357318703070529,0.08664542397097065,0.03966487274970859,False,0.0849270341128941,2363.0,24,0.375,0.625,47.05361110018566,15.865949099883435,1.959467599634081,0.0,1.380211241711606,0.5100564959594632
ZTF21aafkgvj,SN Ia,0.06,0.08651031436779666,0.020337796241287405,0.07344112611706033,0.060096412242048126,0.03973527199937962,False,0.05890243859873581,3164.0,36,0.4444444444444444,0.5555555555555556,50.95061339996755,15.894108799751848,0.0575230997055769,0.0,1.5563025007672873,0.7065665670675306
ZTF18aafzers,SN Ia-pec,0.04870,0.08182743443817575,0.008524791325977495,0.1316124479838745,0.07398822458267591,0.0646105612500105,False,0.07159801422458666,2785.0,18,0.3888888888888889,0.6111111111111112,47.89622690016404,15.844224500004202,1.9287847001105547,0.0,1.255272505103306,0.3758124838835343
ZTF21aafkwtk,SN II,0.02689,0.19582791239748942,0.01082654985185332,0.21312222536263892,0.1399255625373272,0.03979308450012468,False,0.13714152767043955,1104.0,44,0.3863636363636363,0.6136363636363636,96.8298378996551,15.917233800049871,1.9369907998479905,0.0,1.6434526764861874,0.4544053873724054
ZTF21aafkktu,SN II,0.031,0.08458093647804421,0.009439343955748972,0.07148140409962866,0.05516722817780728,0.04478599525056779,False,0.053931868568228146,3291.0,47,0.425531914893617,0.574468085106383,112.8065277999267,17.914398100227118,1.9640335999429224,0.0,1.6720978579357175,0.4166425553258677
ZTF21aagycrc,SN Ia,0.068,0.2926799664271945,0.03610260084345403,0.23609065952300545,0.1882910755978847,0.03979308450012468,False,0.1845447342569417,484.0,68,0.3970588235294117,0.6029411764705882,88.7606596997939,15.917233800049871,0.0744675998575985,0.0,1.8325089127062364,0.7661051667483031
