ztf_id,ocsvm_score,ocsvm_outlier
ZTF19aazxcvl,14.74558330176199,1
ZTF19aazzpje,8.152634251625727,1
ZTF19aazudta,7.929309632364479,1
ZTF19abadskf,14.304229725127882,1
ZTF19abahvdh,14.018474010286667,1
ZTF19ababigc,10.846255566775689,1
ZTF19abattvp,9.90616618522494,1
ZTF19abaejto,19.91110884086787,1
ZTF19abaeyln,16.019674498020514,1
ZTF19abacxod,20.74494972777562,1
ZTF19abajuqh,15.735656676294681,1
ZTF19abajxet,5.456076569950589,1
ZTF19abafmwj,5.268521052369955,1
ZTF19abamqxo,5.837261870749153,1
ZTF19abaosan,11.544796587961756,1
ZTF19abasxkg,14.202789065993024,1
ZTF19abauylg,6.002969430939288,1
ZTF19abakjao,15.626432586170843,1
ZTF19abbnamr,-5.296666459940994,-1
ZTF19abbxykm,19.37626405051293,1
ZTF19abcegvm,20.92298099495634,1
ZTF19abbwfgp,18.30495309427595,1
ZTF19abcejsg,10.591073124450922,1
ZTF19abcejoa,17.49557471611493,1
ZTF19abauzma,12.133060454849875,1
ZTF19abbvzgr,18.09051251464428,1
ZTF19abcneik,13.929902076885313,1
ZTF18abdcudb,12.476852909857534,1
ZTF19abctnpk,16.84097087952194,1
ZTF19abdqaao,14.642465155733277,1
ZTF19abegizf,8.048319445870291,1
ZTF19abctxhf,18.4006437646364,1
ZTF19abcfzdy,8.893437845074054,1
ZTF19abdkdir,7.709884236291167,1
ZTF19abdkgwo,-2.3526691434693916,-1
ZTF19abdkgns,18.202555161241357,1
ZTF19abdyawn,17.70571843494067,1
ZTF19abdzehg,-3.1332315844214946,-1
ZTF19abcttsc,5.421368384467094,1
ZTF19abdviwl,13.959105830895588,1
ZTF19abdoznh,18.431702754677644,1
ZTF19abkfqqp,12.431179523735487,1
ZTF19abfibel,12.788789584843109,1
ZTF19abeloei,16.30970111796043,1
ZTF19abecaca,3.448070546663857,1
ZTF19abcvrpm,10.840711412414358,1
ZTF19abdrwsz,3.346756594654991,1
ZTF19abexfad,13.447499072575276,1
ZTF19abeytzv,11.504031856365607,1
ZTF19abfdszw,13.624403607608414,1
ZTF19abggnnp,6.3135067535898415,1
ZTF19abfsxpw,11.664853797188385,1
ZTF19abfvhlx,16.890528162916794,1
ZTF19abfiqjg,12.503067834575916,1
ZTF19abfwtkw,12.382206543088536,1
ZTF19abgfrbl,15.510883259834365,1
ZTF19abgcbey,16.670611727950558,1
ZTF19abgjlef,15.360444979108244,1
ZTF19abgfuhh,12.227165704154586,1
ZTF19abglmpf,17.861126485321797,1
ZTF19abfloxk,15.12809763326431,1
ZTF19abgmkef,16.042577879973642,1
ZTF19abgncfz,12.556557591314345,1
ZTF19abgndlf,16.9089932617846,1
ZTF19abgprpq,13.929801779038755,1
ZTF19abgpgyp,-2.2364079397430814,-1
ZTF19abgnuri,22.886275517252024,1
ZTF18aarwxum,12.195601068583272,1
ZTF19abgqvyr,6.148702542082624,1
ZTF19abhdlxp,17.517586999637388,1
ZTF19abhiayh,10.14051109024983,1
